"Date","Price","Open","High","Low","Vol.","Change %"
"Feb 03, 2012","3,427.92","3,370.63","3,427.92","3,361.18","172.90M","1.52%"
"Feb 02, 2012","3,376.66","3,386.63","3,399.53","3,355.84","139.82M","0.27%"
"Feb 01, 2012","3,367.46","3,320.32","3,370.28","3,320.32","160.84M","2.09%"
"Jan 31, 2012","3,298.55","3,292.01","3,325.10","3,289.48","130.10M","1.01%"
"Jan 30, 2012","3,265.64","3,295.98","3,300.68","3,264.02","141.93M","-1.60%"
"Jan 27, 2012","3,318.76","3,345.07","3,368.22","3,318.76","140.53M","-1.32%"
"Jan 26, 2012","3,363.23","3,331.82","3,368.66","3,323.07","182.75M","1.53%"
"Jan 25, 2012","3,312.48","3,336.53","3,339.56","3,285.63","157.69M","-0.31%"
"Jan 24, 2012","3,322.65","3,320.06","3,323.97","3,292.51","155.54M","-0.47%"
"Jan 23, 2012","3,338.42","3,325.42","3,352.32","3,313.71","150.08M","0.51%"
"Jan 20, 2012","3,321.50","3,336.22","3,336.62","3,304.95","192.04M","-0.22%"
"Jan 19, 2012","3,328.94","3,286.11","3,328.94","3,272.31","225.11M","1.96%"
"Jan 18, 2012","3,264.93","3,276.35","3,301.89","3,236.49","165.94M","-0.15%"
"Jan 17, 2012","3,269.99","3,260.27","3,292.59","3,243.37","138.78M","1.40%"
"Jan 16, 2012","3,225.00","3,174.33","3,231.02","3,163.68","91.68M","0.89%"
"Jan 13, 2012","3,196.49","3,224.16","3,243.85","3,151.69","148.24M","-0.11%"
"Jan 12, 2012","3,199.98","3,210.88","3,253.29","3,190.12","158.95M","-0.15%"
"Jan 11, 2012","3,204.83","3,204.00","3,236.34","3,181.17","160.93M","-0.19%"
"Jan 10, 2012","3,210.79","3,154.25","3,219.43","3,154.25","145.86M","2.66%"
"Jan 09, 2012","3,127.69","3,143.95","3,157.31","3,114.45","96.98M","-0.31%"
"Jan 06, 2012","3,137.36","3,156.42","3,184.38","3,122.63","104.49M","-0.24%"
"Jan 05, 2012","3,144.91","3,197.16","3,200.15","3,136.75","121.16M","-1.53%"
"Jan 04, 2012","3,193.65","3,227.46","3,242.84","3,186.48","114.04M","-1.59%"
"Jan 03, 2012","3,245.40","3,231.43","3,246.74","3,193.63","123.42M","0.72%"
"Jan 02, 2012","3,222.30","3,158.24","3,222.30","3,157.00","77.39M","1.98%"
"Dec 30, 2011","3,159.81","3,139.91","3,159.81","3,120.05","61.30M","1.03%"
"Dec 29, 2011","3,127.56","3,081.17","3,127.56","3,064.69","68.20M","1.84%"
"Dec 28, 2011","3,071.08","3,102.24","3,130.82","3,071.08","60.15M","-1.03%"
"Dec 27, 2011","3,103.11","3,111.14","3,131.50","3,098.14","40.09M","0.03%"
"Dec 23, 2011","3,102.09","3,101.75","3,113.94","3,086.10","57.72M","0.99%"
"Dec 22, 2011","3,071.80","3,046.83","3,080.19","3,046.83","97.43M","1.36%"
"Dec 21, 2011","3,030.47","3,080.00","3,121.39","3,019.72","136.21M","-0.82%"
"Dec 20, 2011","3,055.39","2,967.05","3,055.39","2,957.20","151.68M","2.73%"
"Dec 19, 2011","2,974.20","2,942.34","3,009.99","2,941.40","107.02M","0.06%"
"Dec 16, 2011","2,972.30","3,010.41","3,017.09","2,969.40","205.24M","-0.88%"
"Dec 15, 2011","2,998.73","2,989.95","3,021.64","2,975.12","141.73M","0.76%"
"Dec 14, 2011","2,976.17","3,057.43","3,072.95","2,976.17","153.96M","-3.33%"
"Dec 13, 2011","3,078.72","3,096.67","3,111.10","3,059.46","144.71M","-0.35%"
"Dec 12, 2011","3,089.59","3,150.84","3,163.70","3,089.59","128.30M","-2.61%"
