"Date","Price","Open","High","Low","Vol.","Change %"
"Jun 25, 2014","4,606.83","4,609.91","4,610.14","4,597.67","-","-0.06%"
"Jun 24, 2014","4,609.46","4,595.04","4,609.50","4,585.59","-","0.30%"
"Jun 23, 2014","4,595.48","4,591.69","4,597.59","4,578.04","-","0.06%"
"Jun 20, 2014","4,592.72","4,566.46","4,593.32","4,566.21","-","0.69%"
"Jun 19, 2014","4,561.29","4,551.95","4,564.15","4,541.74","-","0.26%"
"Jun 18, 2014","4,549.51","4,551.07","4,555.62","4,547.06","-","-0.16%"
"Jun 17, 2014","4,556.63","4,553.25","4,556.63","4,536.96","-","0.14%"
"Jun 16, 2014","4,550.27","4,547.94","4,557.86","4,542.07","-","0.03%"
"Jun 13, 2014","4,548.96","4,564.69","4,565.16","4,546.48","-","-0.56%"
"Jun 12, 2014","4,574.49","4,597.96","4,605.55","4,572.18","-","-0.38%"
"Jun 11, 2014","4,592.10","4,558.65","4,592.10","4,558.59","-","0.67%"
"Jun 10, 2014","4,561.68","4,533.38","4,561.68","4,529.24","-","0.60%"
"Jun 09, 2014","4,534.35","4,541.23","4,541.23","4,521.59","-","-0.14%"
"Jun 06, 2014","4,540.68","4,518.44","4,540.68","4,509.20","-","0.57%"
"Jun 05, 2014","4,514.79","4,519.51","4,523.51","4,497.23","-","0.07%"
"Jun 04, 2014","4,511.77","4,546.25","4,547.42","4,509.37","-","-0.64%"
"Jun 03, 2014","4,540.63","4,557.55","4,593.80","4,535.78","-","-0.33%"
"Jun 02, 2014","4,555.74","4,540.44","4,558.10","4,510.52","-","0.40%"
"May 30, 2014","4,537.54","4,503.34","4,537.81","4,494.27","-","0.79%"
"May 29, 2014","4,501.95","4,505.84","4,509.05","4,494.30","-","-0.10%"
"May 28, 2014","4,506.51","4,521.56","4,521.56","4,493.79","-","-0.32%"
"May 27, 2014","4,520.82","4,520.84","4,528.43","4,515.16","-","0.01%"
"May 26, 2014","4,520.56","4,537.34","4,537.34","4,507.20","-","-0.31%"
"May 23, 2014","4,534.70","4,555.68","4,556.18","4,529.38","-","-0.54%"
"May 22, 2014","4,559.40","4,557.92","4,565.05","4,549.27","-","-0.24%"
"May 21, 2014","4,570.29","4,575.97","4,581.05","4,561.06","-","-0.07%"
"May 20, 2014","4,573.28","4,559.91","4,573.66","4,559.55","-","0.37%"
"May 19, 2014","4,556.59","4,543.56","4,573.49","4,543.56","-","0.28%"
"May 16, 2014","4,543.87","4,534.73","4,551.00","4,526.21","-","0.39%"
"May 15, 2014","4,526.28","4,519.93","4,530.71","4,511.98","-","0.20%"
"May 14, 2014","4,517.45","4,526.45","4,529.28","4,508.59","-","-0.17%"
"May 13, 2014","4,525.00","4,520.81","4,533.24","4,516.20","-","-0.06%"
"May 12, 2014","4,527.94","4,527.31","4,532.94","4,517.21","-","0.24%"
"May 09, 2014","4,516.90","4,508.95","4,517.16","4,508.95","-","0.18%"
"May 08, 2014","4,508.78","4,514.88","4,517.02","4,504.35","-","0.11%"
"May 07, 2014","4,504.04","4,504.42","4,515.27","4,499.41","-","-0.03%"
"May 06, 2014","4,505.29","4,500.54","4,506.45","4,488.93","-","0.06%"
"May 05, 2014","4,502.63","4,505.69","4,515.67","4,497.65","-","-0.09%"
"May 02, 2014","4,506.71","4,489.30","4,512.37","4,489.30","-","0.43%"
"Apr 30, 2014","4,487.55","4,481.26","4,487.55","4,465.81","-","-0.09%"
"Apr 29, 2014","4,491.42","4,514.42","4,514.42","4,477.59","-","-0.51%"
"Apr 28, 2014","4,514.42","4,523.07","4,526.61","4,502.32","-","-0.29%"
"Apr 25, 2014","4,527.37","4,530.67","4,532.57","4,513.16","-","-0.07%"
"Apr 24, 2014","4,530.76","4,533.55","4,538.98","4,524.61","-","-0.01%"
"Apr 23, 2014","4,531.05","4,544.12","4,554.97","4,525.63","-","-0.23%"
"Apr 22, 2014","4,541.56","4,542.34","4,552.32","4,528.61","-","-0.01%"
"Apr 21, 2014","4,542.23","4,535.83","4,542.88","4,520.18","-","0.15%"
"Apr 18, 2014","4,535.57","4,536.10","4,540.95","4,531.68","-","-0.10%"
"Apr 17, 2014","4,540.16","4,557.64","4,561.72","4,530.29","-","-0.38%"
"Apr 16, 2014","4,557.35","4,553.97","4,557.35","4,545.02","-","0.01%"
"Apr 15, 2014","4,556.99","4,577.32","4,585.36","4,548.14","-","-0.44%"
"Apr 14, 2014","4,577.04","4,588.39","4,592.84","4,576.37","-","-0.29%"
"Apr 11, 2014","4,590.13","4,608.94","4,608.94","4,580.99","-","-0.44%"
"Apr 10, 2014","4,610.28","4,590.22","4,611.10","4,590.22","-","0.45%"
"Apr 08, 2014","4,589.45","4,586.91","4,595.78","4,581.85","-","0.05%"
"Apr 07, 2014","4,587.10","4,597.62","4,599.00","4,582.77","-","-0.22%"
"Apr 04, 2014","4,597.29","4,585.06","4,597.29","4,572.20","-","0.41%"
"Apr 03, 2014","4,578.31","4,578.12","4,579.57","4,558.81","-","-0.04%"
"Apr 02, 2014","4,580.14","4,592.96","4,598.66","4,565.90","-","-0.27%"
"Apr 01, 2014","4,592.55","4,595.66","4,600.32","4,575.51","-","0.03%"
"Mar 31, 2014","4,591.17","4,585.07","4,591.17","4,563.70","-","0.13%"
"Mar 28, 2014","4,585.18","4,567.11","4,585.18","4,552.99","-","0.06%"
"Mar 27, 2014","4,582.37","4,590.60","4,590.60","4,571.53","-","-0.24%"
"Mar 26, 2014","4,593.35","4,604.75","4,605.24","4,584.94","-","-0.25%"
"Mar 25, 2014","4,604.84","4,608.88","4,615.79","4,595.10","-","0.20%"
"Mar 24, 2014","4,595.70","4,615.71","4,615.71","4,585.45","-","-0.40%"
"Mar 21, 2014","4,614.35","4,622.54","4,622.54","4,608.86","-","-0.14%"
"Mar 19, 2014","4,620.80","4,612.80","4,629.30","4,602.40","-","-0.21%"
"Mar 18, 2014","4,630.30","4,629.40","4,630.54","4,605.01","-","0.00%"
"Mar 17, 2014","4,630.29","4,620.95","4,634.16","4,617.57","-","0.29%"
"Mar 14, 2014","4,616.91","4,586.45","4,616.91","4,577.49","-","0.70%"
"Mar 13, 2014","4,584.68","4,590.29","4,592.85","4,569.48","-","0.05%"
"Mar 12, 2014","4,582.27","4,586.73","4,589.94","4,551.76","-","-0.10%"
"Mar 11, 2014","4,586.93","4,623.57","4,623.62","4,584.52","-","-0.56%"
"Mar 10, 2014","4,612.99","4,628.34","4,628.96","4,583.93","-","-0.25%"
"Mar 07, 2014","4,624.39","4,671.30","4,671.44","4,593.95","-","-0.84%"
"Mar 06, 2014","4,663.71","4,672.74","4,674.00","4,656.94","-","-0.18%"
"Mar 05, 2014","4,672.05","4,670.65","4,691.41","4,659.06","-","0.02%"
"Mar 04, 2014","4,671.06","4,686.62","4,686.62","4,643.28","-","-0.46%"
"Mar 03, 2014","4,692.81","4,712.86","4,714.97","4,680.94","-","-0.44%"
"Feb 28, 2014","4,713.72","4,706.10","4,716.61","4,700.48","-","0.18%"
"Feb 27, 2014","4,705.37","4,695.94","4,712.31","4,694.91","-","0.17%"
"Feb 26, 2014","4,697.38","4,686.59","4,697.38","4,671.25","-","0.23%"
"Feb 25, 2014","4,686.59","4,697.43","4,697.43","4,669.28","-","-0.24%"
"Feb 24, 2014","4,697.65","4,690.34","4,701.02","4,681.91","-","0.21%"
"Feb 21, 2014","4,687.92","4,669.49","4,694.85","4,669.49","-","0.41%"
"Feb 20, 2014","4,668.73","4,642.89","4,668.73","4,638.15","-","0.56%"
"Feb 19, 2014","4,642.89","4,638.53","4,657.63","4,631.32","-","-0.03%"
"Feb 18, 2014","4,644.44","4,643.76","4,646.74","4,633.24","-","-0.01%"
"Feb 17, 2014","4,645.02","4,657.90","4,657.90","4,642.25","-","-0.21%"
"Feb 14, 2014","4,654.58","4,650.37","4,656.02","4,646.19","-","0.20%"
"Feb 13, 2014","4,645.46","4,642.45","4,646.66","4,635.11","-","0.08%"
"Feb 12, 2014","4,641.95","4,640.02","4,648.12","4,628.52","-","0.06%"
"Feb 11, 2014","4,639.19","4,647.82","4,664.26","4,638.53","-","-0.13%"
"Feb 10, 2014","4,645.05","4,624.01","4,645.05","4,618.06","-","0.56%"
"Feb 07, 2014","4,619.22","4,585.72","4,619.22","4,585.72","-","0.76%"
"Feb 06, 2014","4,584.34","4,558.43","4,584.51","4,555.52","-","0.57%"
"Feb 05, 2014","4,558.27","4,540.23","4,568.14","4,540.23","-","0.58%"
"Feb 04, 2014","4,532.06","4,518.65","4,533.22","4,514.59","-","0.37%"
"Feb 03, 2014","4,515.51","4,501.55","4,515.57","4,496.30","-","0.38%"
"Jan 31, 2014","4,498.42","4,499.22","4,515.17","4,483.46","-","-0.05%"
"Jan 30, 2014","4,500.68","4,481.21","4,505.35","4,477.29","-","0.44%"
"Jan 29, 2014","4,480.94","4,488.08","4,493.31","4,469.86","-","-0.16%"
"Jan 28, 2014","4,488.16","4,478.94","4,494.42","4,464.73","-","0.26%"
"Jan 27, 2014","4,476.57","4,428.81","4,484.71","4,428.81","-","1.50%"
"Jan 24, 2014","4,410.61","4,395.12","4,419.57","4,390.82","-","0.56%"
"Jan 23, 2014","4,386.22","4,386.55","4,390.06","4,372.29","-","0.01%"
"Jan 22, 2014","4,385.80","4,383.37","4,390.28","4,375.52","-","0.07%"
"Jan 21, 2014","4,382.85","4,380.31","4,383.56","4,358.19","-","-0.01%"
"Jan 20, 2014","4,383.10","4,387.57","4,393.43","4,365.47","-","-0.06%"
"Jan 17, 2014","4,385.68","4,379.28","4,385.68","4,367.39","-","0.11%"
"Jan 16, 2014","4,380.78","4,377.24","4,380.78","4,336.54","-","0.02%"
"Jan 15, 2014","4,380.11","4,364.74","4,380.54","4,362.54","-","0.46%"
"Jan 10, 2014","4,360.02","4,338.92","4,363.95","4,338.27","-","0.48%"
"Jan 09, 2014","4,339.18","4,351.85","4,351.89","4,323.37","-","-0.12%"
"Jan 08, 2014","4,344.26","4,344.43","4,348.97","4,319.56","-","0.03%"
"Jan 07, 2014","4,343.16","4,360.33","4,377.12","4,337.29","-","-0.42%"
"Jan 06, 2014","4,361.62","4,364.39","4,378.92","4,346.90","-","-0.53%"
"Jan 03, 2014","4,384.90","4,413.84","4,426.51","4,384.90","-","-0.61%"
"Jan 02, 2014","4,411.85","4,384.80","4,418.37","4,384.80","-","0.70%"
"Dec 31, 2013","4,381.32","4,378.79","4,381.68","4,364.85","-","0.11%"
"Dec 30, 2013","4,376.65","4,376.24","4,378.52","4,357.39","-","-0.13%"
"Dec 27, 2013","4,382.39","4,377.13","4,386.68","4,357.63","-","0.12%"
"Dec 26, 2013","4,377.13","4,364.40","4,383.35","4,364.28","-","0.35%"
"Dec 25, 2013","4,361.74","4,338.71","4,366.55","4,338.71","-","0.55%"
"Dec 24, 2013","4,337.67","4,349.88","4,355.72","4,332.28","-","-0.23%"
"Dec 23, 2013","4,347.75","4,359.79","4,371.86","4,338.81","-","-0.36%"
"Dec 20, 2013","4,363.56","4,361.11","4,363.56","4,340.08","-","0.09%"
"Dec 19, 2013","4,359.69","4,361.08","4,361.73","4,333.84","-","0.04%"
"Dec 18, 2013","4,357.90","4,382.31","4,382.31","4,339.00","-","-0.57%"
"Dec 17, 2013","4,382.77","4,413.78","4,413.78","4,381.35","-","-0.70%"
"Dec 16, 2013","4,413.50","4,427.73","4,432.55","4,405.66","-","-0.24%"
"Dec 13, 2013","4,424.08","4,416.50","4,426.60","4,410.35","-","0.18%"
"Dec 12, 2013","4,416.06","4,399.70","4,423.64","4,395.71","-","0.42%"
"Dec 11, 2013","4,397.80","4,414.52","4,414.73","4,376.45","-","-0.42%"
"Dec 10, 2013","4,416.26","4,427.34","4,429.60","4,405.88","-","-0.36%"
"Dec 09, 2013","4,432.33","4,435.91","4,438.99","4,426.28","-","-0.08%"
"Dec 06, 2013","4,435.99","4,427.32","4,438.19","4,414.80","-","-0.27%"
"Dec 05, 2013","4,448.06","4,460.99","4,461.14","4,442.33","-","-0.37%"
"Dec 04, 2013","4,464.68","4,464.16","4,466.94","4,455.72","-","-0.01%"
"Dec 03, 2013","4,465.08","4,468.36","4,480.61","4,459.79","-","-0.09%"
"Dec 02, 2013","4,469.17","4,471.40","4,481.82","4,451.78","-","-0.00%"
"Nov 29, 2013","4,469.18","4,464.67","4,478.49","4,456.94","-","0.10%"
"Nov 28, 2013","4,464.73","4,475.54","4,479.31","4,453.16","-","-0.24%"
"Nov 27, 2013","4,475.43","4,484.19","4,491.97","4,463.77","-","0.01%"
"Nov 26, 2013","4,475.01","4,494.45","4,495.79","4,475.01","-","-0.40%"
"Nov 25, 2013","4,492.77","4,498.95","4,503.89","4,486.65","-","-0.08%"
"Nov 22, 2013","4,496.34","4,503.85","4,506.27","4,487.67","-","-0.19%"
"Nov 21, 2013","4,505.11","4,493.81","4,505.11","4,487.38","-","0.18%"
"Nov 20, 2013","4,497.09","4,492.12","4,497.76","4,488.31","-","0.06%"
"Nov 19, 2013","4,494.38","4,511.93","4,512.74","4,487.38","-","-0.40%"
"Nov 18, 2013","4,512.42","4,516.53","4,520.40","4,501.18","-","-0.07%"
"Nov 15, 2013","4,515.53","4,532.91","4,532.91","4,510.11","-","-0.37%"
"Nov 14, 2013","4,532.31","4,534.50","4,541.20","4,524.57","-","-0.02%"
"Nov 13, 2013","4,533.26","4,531.06","4,533.92","4,511.08","-","0.15%"
"Nov 12, 2013","4,526.39","4,525.72","4,526.76","4,516.49","-","0.07%"
"Nov 11, 2013","4,523.09","4,512.75","4,523.09","4,509.79","-","0.16%"
"Nov 08, 2013","4,515.93","4,494.76","4,520.85","4,494.01","-","0.49%"
"Nov 07, 2013","4,493.77","4,492.95","4,498.42","4,477.81","-","0.08%"
"Nov 06, 2013","4,490.21","4,496.80","4,496.80","4,483.10","-","-0.06%"
"Nov 01, 2013","4,493.13","4,489.50","4,497.62","4,477.73","-","0.08%"
"Oct 31, 2013","4,489.50","4,483.58","4,498.14","4,472.07","-","0.21%"
"Oct 30, 2013","4,480.13","4,509.16","4,510.11","4,465.14","-","-0.74%"
"Oct 29, 2013","4,513.39","4,505.34","4,513.39","4,499.45","-","0.23%"
"Oct 28, 2013","4,502.93","4,475.11","4,504.25","4,475.11","-","0.70%"
"Oct 25, 2013","4,471.50","4,458.57","4,471.50","4,446.04","-","0.29%"
"Oct 24, 2013","4,458.44","4,472.05","4,472.05","4,439.35","-","-0.30%"
"Oct 23, 2013","4,471.71","4,468.42","4,474.28","4,452.68","-","0.10%"
"Oct 22, 2013","4,467.39","4,466.47","4,467.85","4,457.79","-","-0.01%"
"Oct 21, 2013","4,467.87","4,466.57","4,468.27","4,457.26","-","-0.01%"
"Oct 18, 2013","4,468.27","4,474.65","4,475.18","4,462.98","-","0.07%"
"Oct 14, 2013","4,465.36","4,470.57","4,470.92","4,451.80","-","-0.17%"
"Oct 11, 2013","4,472.76","4,467.79","4,473.33","4,460.58","-","0.12%"
"Oct 10, 2013","4,467.33","4,473.11","4,477.45","4,464.01","-","-0.19%"
"Oct 09, 2013","4,475.69","4,482.39","4,489.71","4,466.54","-","-0.11%"
"Oct 08, 2013","4,480.75","4,475.72","4,484.40","4,464.78","-","0.11%"
"Oct 07, 2013","4,475.65","4,461.95","4,475.95","4,455.99","-","0.33%"
"Oct 04, 2013","4,461.15","4,482.61","4,484.73","4,460.44","-","-0.37%"
"Oct 03, 2013","4,477.77","4,475.29","4,482.95","4,468.51","-","-0.09%"
"Oct 02, 2013","4,481.98","4,489.17","4,489.17","4,469.20","-","-0.13%"
"Oct 01, 2013","4,488.03","4,471.26","4,488.03","4,470.23","-","0.58%"
"Sep 30, 2013","4,462.23","4,455.10","4,468.01","4,453.30","-","0.20%"
"Sep 27, 2013","4,453.45","4,463.07","4,470.86","4,445.78","-","-0.21%"
"Sep 26, 2013","4,462.97","4,471.83","4,471.83","4,457.00","-","-0.24%"
"Sep 25, 2013","4,473.60","4,499.40","4,502.66","4,473.56","-","-0.57%"
"Sep 24, 2013","4,499.22","4,517.35","4,517.35","4,491.97","-","-0.40%"
"Sep 23, 2013","4,517.24","4,527.25","4,527.25","4,507.40","-","-0.25%"
"Sep 20, 2013","4,528.39","4,531.22","4,533.74","4,515.98","-","-0.15%"
"Sep 19, 2013","4,535.03","4,549.97","4,557.62","4,533.57","-","-0.32%"
"Sep 18, 2013","4,549.71","4,558.76","4,560.63","4,526.74","-","0.02%"
"Sep 17, 2013","4,548.77","4,560.08","4,561.62","4,533.96","-","-0.27%"
"Sep 16, 2013","4,561.27","4,569.91","4,572.69","4,550.70","-","-0.12%"
"Sep 13, 2013","4,566.90","4,570.97","4,575.30","4,552.14","-","0.02%"
"Sep 12, 2013","4,566.05","4,568.01","4,574.49","4,549.25","-","0.01%"
"Sep 11, 2013","4,565.79","4,563.40","4,573.43","4,555.11","-","0.05%"
"Sep 10, 2013","4,563.38","4,571.38","4,571.38","4,552.57","-","-0.28%"
"Sep 09, 2013","4,576.12","4,577.61","4,583.67","4,556.31","-","0.05%"
"Sep 06, 2013","4,574.06","4,571.74","4,587.38","4,571.74","-","0.11%"
"Sep 05, 2013","4,569.19","4,571.98","4,585.51","4,548.50","-","0.00%"
"Sep 04, 2013","4,569.04","4,582.46","4,583.61","4,564.06","-","-0.29%"
